count,date,time,id2 194 
1,2024-11-01,16:09:44.821
2,2024-11-01,16:09:49.916
3,2024-11-01,16:09:56.280
4,2024-11-01,16:09:56.472
5,2024-11-01,16:09:56.630
6,2024-11-01,16:10:06.664
7,2024-11-01,16:10:10.558
8,2024-11-01,16:10:10.816
9,2024-11-01,16:10:24.261
10,2024-11-01,16:10:24.486
11,2024-11-01,16:10:26.863
12,2024-11-01,16:10:37.762
13,2024-11-01,16:10:39.489
14,2024-11-01,16:10:39.748
15,2024-11-01,16:10:40.256
16,2024-11-01,16:10:48.120
17,2024-11-01,16:10:48.299
18,2024-11-01,16:11:28.823
19,2024-11-01,16:11:59.127
20,2024-11-01,16:12:02.633
21,2024-11-01,16:12:11.523
22,2024-11-01,16:12:11.731
23,2024-11-01,16:12:11.890
24,2024-11-01,16:12:13.116
25,2024-11-01,16:12:26.986
26,2024-11-01,16:12:27.160
27,2024-11-01,16:12:30.771
28,2024-11-01,16:12:36.851
29,2024-11-01,16:12:37.026
30,2024-11-01,16:12:56.967
31,2024-11-01,16:12:57.142
32,2024-11-01,16:12:57.333
33,2024-11-01,16:12:57.658
34,2024-11-01,16:13:43.549
35,2024-11-01,16:13:43.728
36,2024-11-01,16:13:43.954
37,2024-11-01,16:13:56.155
38,2024-11-01,16:14:08.455
39,2024-11-01,16:14:12.867
40,2024-11-01,16:14:13.025
41,2024-11-01,16:14:22.359
42,2024-11-01,16:14:52.498
43,2024-11-01,16:15:00.787
44,2024-11-01,16:15:00.946
45,2024-11-01,16:15:13.081
46,2024-11-01,16:15:16.642
47,2024-11-01,16:15:34.862
48,2024-11-01,16:15:35.036
49,2024-11-01,16:15:45.002
50,2024-11-01,16:15:47.124
51,2024-11-01,16:15:59.551
52,2024-11-01,16:16:28.698
53,2024-11-01,16:16:47.021
54,2024-11-01,16:16:47.234
55,2024-11-01,16:16:58.851
56,2024-11-01,16:16:59.125
57,2024-11-01,16:17:28.666
58,2024-11-01,16:17:40.241
59,2024-11-01,16:18:12.275
60,2024-11-01,16:18:26.940
61,2024-11-01,16:18:54.901
62,2024-11-01,16:18:55.054
63,2024-11-01,16:18:55.195
64,2024-11-01,16:18:55.322
65,2024-11-01,16:19:15.057
66,2024-11-01,16:19:19.786
67,2024-11-01,16:20:50.831
68,2024-11-01,16:21:01.860
69,2024-11-01,16:21:02.035
70,2024-11-01,16:21:51.636
71,2024-11-01,16:22:00.652
72,2024-11-01,16:22:27.840
73,2024-11-01,16:22:28.366
74,2024-11-01,16:23:32.736
75,2024-11-01,16:23:42.388
76,2024-11-01,16:23:42.565
77,2024-11-01,16:23:42.723
78,2024-11-01,16:23:57.093
79,2024-11-01,16:23:57.272
80,2024-11-01,16:24:17.191
81,2024-11-01,16:24:25.752
82,2024-11-01,16:24:39.295
83,2024-11-01,16:24:39.454
84,2024-11-01,16:24:42.131
85,2024-11-01,16:24:42.340
86,2024-11-01,16:25:05.817
87,2024-11-01,16:25:08.777
88,2024-11-01,16:25:34.405
89,2024-11-01,16:25:44.405
90,2024-11-01,16:26:43.529
91,2024-11-01,16:26:48.766
92,2024-11-01,16:27:08.807
93,2024-11-01,16:27:59.768
94,2024-11-01,16:28:16.159
95,2024-11-01,16:28:16.336
96,2024-11-01,16:28:16.342
97,2024-11-01,16:28:28.028
98,2024-11-01,16:28:37.534
99,2024-11-01,16:29:41.984
100,2024-11-01,16:29:42.193
101,2024-11-01,16:29:46.144
102,2024-11-01,16:32:00.988
103,2024-11-01,16:32:01.163
104,2024-11-01,16:32:06.425
