count,date,time,id2 117 
1,2024-11-01,16:09:48.596
2,2024-11-01,16:09:49.195
3,2024-11-01,16:09:57.857
4,2024-11-01,16:09:58.023
5,2024-11-01,16:09:58.156
6,2024-11-01,16:10:11.380
7,2024-11-01,16:10:11.562
8,2024-11-01,16:10:30.136
9,2024-11-01,16:10:39.267
10,2024-11-01,16:11:06.457
11,2024-11-01,16:11:44.363
12,2024-11-01,16:11:54.945
13,2024-11-01,16:12:38.969
14,2024-11-01,16:13:18.531
15,2024-11-01,16:13:18.675
16,2024-11-01,16:14:21.518
17,2024-11-01,16:14:34.083
18,2024-11-01,16:14:34.223
19,2024-11-01,16:14:34.389
20,2024-11-01,16:14:34.489
21,2024-11-01,16:15:23.888
22,2024-11-01,16:15:24.051
23,2024-11-01,16:15:54.039
24,2024-11-01,16:15:54.208
25,2024-11-01,16:15:54.706
26,2024-11-01,16:16:18.672
27,2024-11-01,16:16:18.819
28,2024-11-01,16:16:18.968
29,2024-11-01,16:16:19.101
30,2024-11-01,16:16:19.651
31,2024-11-01,16:16:28.610
32,2024-11-01,16:16:34.899
33,2024-11-01,16:19:05.530
34,2024-11-01,16:19:05.679
35,2024-11-01,16:19:47.854
36,2024-11-01,16:20:48.838
37,2024-11-01,16:21:26.288
38,2024-11-01,16:22:26.430
39,2024-11-01,16:22:26.577
40,2024-11-01,16:23:31.790
41,2024-11-01,16:23:58.872
42,2024-11-01,16:24:19.809
43,2024-11-01,16:24:37.337
44,2024-11-01,16:25:09.099
45,2024-11-01,16:25:27.927
46,2024-11-01,16:25:28.094
47,2024-11-01,16:25:38.059
48,2024-11-01,16:25:38.220
49,2024-11-01,16:25:38.336
50,2024-11-01,16:25:59.489
51,2024-11-01,16:26:05.104
52,2024-11-01,16:26:34.499
53,2024-11-01,16:27:58.438
54,2024-11-01,16:28:21.599
55,2024-11-01,16:28:48.999
56,2024-11-01,16:28:49.132
57,2024-11-01,16:29:42.788
58,2024-11-01,16:29:42.923
59,2024-11-01,16:29:43.073
60,2024-11-01,16:29:43.173
61,2024-11-01,16:29:48.788
62,2024-11-01,16:30:04.532
63,2024-11-01,16:32:44.873
64,2024-11-01,16:33:12.197
65,2024-11-01,16:33:12.331
66,2024-11-01,16:34:01.175
67,2024-11-01,16:34:13.219
68,2024-11-01,16:36:29.082
69,2024-11-01,16:36:59.140
70,2024-11-01,16:39:04.762
71,2024-11-01,16:39:06.794
72,2024-11-01,16:39:34.979
73,2024-11-01,16:39:37.945
74,2024-11-01,16:39:50.155
75,2024-11-01,16:39:50.304
76,2024-11-01,16:41:10.143
77,2024-11-01,16:43:19.658
78,2024-11-01,16:43:30.021
79,2024-11-01,16:43:47.866
80,2024-11-01,16:43:48.027
81,2024-11-01,16:45:24.672
82,2024-11-01,16:46:09.131
83,2024-11-01,16:47:22.631
84,2024-11-01,16:47:22.793
85,2024-11-01,16:47:22.943
86,2024-11-01,16:48:13.562
87,2024-11-01,16:48:18.327
88,2024-11-01,16:48:22.125
89,2024-11-01,16:48:22.674
90,2024-11-01,16:49:03.860
91,2024-11-01,16:49:04.497
92,2024-11-01,16:49:41.548
93,2024-11-01,16:50:09.759
94,2024-11-01,16:50:09.910
95,2024-11-01,16:51:36.855
96,2024-11-01,16:51:39.278
97,2024-11-01,16:52:27.556
98,2024-11-01,16:52:32.153
99,2024-11-01,16:53:00.268
100,2024-11-01,16:53:24.773
101,2024-11-01,16:53:25.106
102,2024-11-01,16:54:02.582
103,2024-11-01,16:54:02.686
104,2024-11-01,16:54:17.192
105,2024-11-01,16:57:33.809
106,2024-11-01,16:57:39.197
107,2024-11-01,16:57:54.871
108,2024-11-01,16:57:56.424
109,2024-11-01,16:58:38.720
110,2024-11-01,16:58:38.875
111,2024-11-01,16:59:27.007
112,2024-11-01,16:59:39.310
113,2024-11-01,16:59:39.461
114,2024-11-01,17:00:00.062
115,2024-11-01,17:00:00.196
116,2024-11-01,17:00:00.312
117,2024-11-01,17:00:01.878
