count,date,time,id2 177 Denied
1,2024-11-08,10:31:29.139
2,2024-11-08,10:31:53.976
3,2024-11-08,10:31:58.476
4,2024-11-08,10:32:32.616
5,2024-11-08,10:32:40.098
6,2024-11-08,10:35:03.240
7,2024-11-08,10:35:57.106
8,2024-11-08,10:36:25.555
9,2024-11-08,10:36:45.537
10,2024-11-08,10:36:57.253
11,2024-11-08,10:37:22.795
12,2024-11-08,10:37:52.235
13,2024-11-08,10:38:20.908
14,2024-11-08,10:42:20.039
15,2024-11-08,10:42:49.363
16,2024-11-08,10:43:03.161
17,2024-11-08,10:44:10.709
18,2024-11-08,10:44:37.058
19,2024-11-08,10:45:04.946
20,2024-11-08,10:45:35.072
21,2024-11-08,10:46:02.707
22,2024-11-08,10:46:52.242
23,2024-11-08,10:47:16.305
24,2024-11-08,10:48:00.341
25,2024-11-08,10:48:20.423
26,2024-11-08,10:48:20.716
27,2024-11-08,10:48:26.054
28,2024-11-08,10:48:47.688
29,2024-11-08,10:49:06.968
30,2024-11-08,10:49:45.761
31,2024-11-08,10:52:30.577
32,2024-11-08,10:52:30.744
33,2024-11-08,10:52:30.927
34,2024-11-08,10:52:37.428
35,2024-11-08,10:52:38.112
36,2024-11-08,10:53:16.301
37,2024-11-08,10:53:28.758
38,2024-11-08,10:53:50.550
39,2024-11-08,10:53:54.765
40,2024-11-08,10:53:55.281
41,2024-11-08,10:53:55.875
42,2024-11-08,10:54:29.107
43,2024-11-08,10:54:29.335
44,2024-11-08,10:54:34.590
45,2024-11-08,10:54:40.348
46,2024-11-08,10:55:09.597
47,2024-11-08,10:55:26.554
48,2024-11-08,10:55:34.680
49,2024-11-08,10:55:34.881
50,2024-11-08,10:55:39.976
51,2024-11-08,10:55:40.230
52,2024-11-08,10:55:48.245
53,2024-11-08,10:56:08.985
54,2024-11-08,10:56:19.067
55,2024-11-08,10:56:19.243
56,2024-11-08,10:56:19.793
57,2024-11-08,10:56:24.716
58,2024-11-08,10:56:32.959
59,2024-11-08,10:56:33.275
60,2024-11-08,10:57:25.537
61,2024-11-08,10:57:25.703
62,2024-11-08,10:57:25.848
63,2024-11-08,10:57:27.276
64,2024-11-08,10:58:32.462
65,2024-11-08,10:58:32.609
66,2024-11-08,10:58:32.710
67,2024-11-08,10:58:35.589
68,2024-11-08,10:58:39.436
69,2024-11-08,10:58:42.589
70,2024-11-08,10:58:49.002
71,2024-11-08,10:58:49.140
72,2024-11-08,10:58:49.296
73,2024-11-08,10:58:52.604
74,2024-11-08,10:58:52.873
75,2024-11-08,10:59:13.993
76,2024-11-08,10:59:27.502
77,2024-11-08,10:59:27.776
78,2024-11-08,10:59:34.318
79,2024-11-08,10:59:34.571
80,2024-11-08,10:59:34.854
81,2024-11-08,10:59:35.082
82,2024-11-08,10:59:39.853
83,2024-11-08,10:59:53.617
84,2024-11-08,10:59:53.815
85,2024-11-08,10:59:59.606
86,2024-11-08,10:59:59.834
87,2024-11-08,11:00:02.101
88,2024-11-08,11:02:34.960
89,2024-11-08,11:02:35.223
90,2024-11-08,11:02:46.656
91,2024-11-08,11:02:46.842
92,2024-11-08,11:02:51.631
93,2024-11-08,11:02:51.808
94,2024-11-08,11:02:58.259
95,2024-11-08,11:02:58.644
96,2024-11-08,11:02:59.427
97,2024-11-08,11:03:05.491
98,2024-11-08,11:03:24.006
99,2024-11-08,11:03:25.381
100,2024-11-08,11:03:30.006
101,2024-11-08,11:03:43.122
102,2024-11-08,11:03:43.572
103,2024-11-08,11:03:44.930
104,2024-11-08,11:03:52.991
105,2024-11-08,11:03:53.292
106,2024-11-08,11:03:53.659
107,2024-11-08,11:03:58.113
108,2024-11-08,11:04:00.657
109,2024-11-08,11:04:00.931
110,2024-11-08,11:04:04.940
111,2024-11-08,11:04:08.757
112,2024-11-08,11:04:13.591
113,2024-11-08,11:04:13.838
114,2024-11-08,11:04:14.138
115,2024-11-08,11:04:22.887
116,2024-11-08,11:04:32.836
117,2024-11-08,11:04:33.694
118,2024-11-08,11:04:37.792
119,2024-11-08,11:04:44.403
120,2024-11-08,11:04:58.477
121,2024-11-08,11:04:59.511
122,2024-11-08,11:05:04.003
123,2024-11-08,11:05:12.869
124,2024-11-08,11:05:13.195
125,2024-11-08,11:05:15.499
126,2024-11-08,11:05:18.671
127,2024-11-08,11:05:24.092
128,2024-11-08,11:05:24.971
129,2024-11-08,11:05:33.687
130,2024-11-08,11:05:35.335
131,2024-11-08,11:05:36.442
132,2024-11-08,11:07:23.921
133,2024-11-08,11:07:24.263
134,2024-11-08,11:07:24.412
135,2024-11-08,11:07:28.412
136,2024-11-08,11:07:28.629
137,2024-11-08,11:07:29.297
138,2024-11-08,11:07:32.471
139,2024-11-08,11:07:32.646
140,2024-11-08,11:07:32.748
141,2024-11-08,11:07:39.518
142,2024-11-08,11:07:49.336
143,2024-11-08,11:07:49.712
144,2024-11-08,11:08:05.748
145,2024-11-08,11:08:05.898
146,2024-11-08,11:08:09.495
147,2024-11-08,11:08:17.961
148,2024-11-08,11:08:18.262
149,2024-11-08,11:08:19.186
150,2024-11-08,11:08:19.519
151,2024-11-08,11:08:20.641
152,2024-11-08,11:08:30.221
153,2024-11-08,11:08:31.351
154,2024-11-08,11:08:31.877
155,2024-11-08,11:08:42.183
156,2024-11-08,11:08:57.208
157,2024-11-08,11:09:00.311
158,2024-11-08,11:09:00.508
159,2024-11-08,11:09:05.266
160,2024-11-08,11:09:05.516
161,2024-11-08,11:09:10.415
162,2024-11-08,11:09:10.608
163,2024-11-08,11:09:11.016
164,2024-11-08,11:09:20.841
165,2024-11-08,11:09:30.956
166,2024-11-08,11:09:31.257
167,2024-11-08,11:09:31.857
168,2024-11-08,11:09:46.737
169,2024-11-08,11:09:46.954
170,2024-11-08,11:09:47.193
171,2024-11-08,11:10:01.024
172,2024-11-08,11:10:01.674
173,2024-11-08,11:11:58.666
174,2024-11-08,11:12:02.607
175,2024-11-08,11:12:10.472
176,2024-11-08,11:12:23.182
177,2024-11-08,11:12:23.522
