count,date,time,id6 628 
1,2024-11-01,15:36:37.760
2,2024-11-01,15:36:48.603
3,2024-11-01,15:36:48.778
4,2024-11-01,15:37:05.171
5,2024-11-01,15:37:12.496
6,2024-11-01,15:37:14.070
7,2024-11-01,15:37:27.714
8,2024-11-01,15:37:34.734
9,2024-11-01,15:37:40.288
10,2024-11-01,15:37:40.449
11,2024-11-01,15:37:40.657
12,2024-11-01,15:37:42.365
13,2024-11-01,15:37:42.590
14,2024-11-01,15:38:34.627
15,2024-11-01,15:39:06.646
16,2024-11-01,15:39:21.238
17,2024-11-01,15:39:21.412
18,2024-11-01,15:39:21.571
19,2024-11-01,15:39:31.230
20,2024-11-01,15:39:36.421
21,2024-11-01,15:39:36.579
22,2024-11-01,15:39:55.522
23,2024-11-01,15:39:55.847
24,2024-11-01,15:39:56.022
25,2024-11-01,15:40:16.725
26,2024-11-01,15:40:16.873
27,2024-11-01,15:40:17.023
28,2024-11-01,15:40:17.487
29,2024-11-01,15:40:17.929
30,2024-11-01,15:40:29.664
31,2024-11-01,15:40:41.763
32,2024-11-01,15:40:43.088
33,2024-11-01,15:40:50.043
34,2024-11-01,15:41:07.291
35,2024-11-01,15:41:23.611
36,2024-11-01,15:41:31.546
37,2024-11-01,15:41:46.558
38,2024-11-01,15:41:47.514
39,2024-11-01,15:41:48.072
40,2024-11-01,15:41:48.298
41,2024-11-01,15:41:48.506
42,2024-11-01,15:41:48.880
43,2024-11-01,15:41:54.131
44,2024-11-01,15:41:56.089
45,2024-11-01,15:42:02.882
46,2024-11-01,15:42:07.090
47,2024-11-01,15:42:07.299
48,2024-11-01,15:42:25.110
49,2024-11-01,15:42:25.375
50,2024-11-01,15:42:25.634
51,2024-11-01,15:42:25.925
52,2024-11-01,15:42:34.236
53,2024-11-01,15:42:44.069
54,2024-11-01,15:42:47.215
55,2024-11-01,15:42:47.557
56,2024-11-01,15:42:47.915
57,2024-11-01,15:42:48.090
58,2024-11-01,15:42:48.267
59,2024-11-01,15:42:48.564
60,2024-11-01,15:42:48.872
61,2024-11-01,15:42:54.132
62,2024-11-01,15:43:00.702
63,2024-11-01,15:43:09.046
64,2024-11-01,15:43:20.883
65,2024-11-01,15:43:21.142
66,2024-11-01,15:43:21.400
67,2024-11-01,15:43:21.641
68,2024-11-01,15:43:21.901
69,2024-11-01,15:43:28.706
70,2024-11-01,15:43:38.649
71,2024-11-01,15:43:41.106
72,2024-11-01,15:43:48.898
73,2024-11-01,15:43:50.106
74,2024-11-01,15:44:09.992
75,2024-11-01,15:44:33.579
76,2024-11-01,15:44:34.012
77,2024-11-01,15:44:34.321
78,2024-11-01,15:44:52.108
79,2024-11-01,15:44:52.265
80,2024-11-01,15:45:53.486
81,2024-11-01,15:45:55.784
82,2024-11-01,15:45:56.022
83,2024-11-01,15:46:05.464
84,2024-11-01,15:46:21.157
85,2024-11-01,15:46:21.419
86,2024-11-01,15:46:21.727
87,2024-11-01,15:46:21.953
88,2024-11-01,15:46:22.278
89,2024-11-01,15:46:22.552
90,2024-11-01,15:46:22.994
91,2024-11-01,15:46:30.660
92,2024-11-01,15:46:35.308
93,2024-11-01,15:46:44.184
94,2024-11-01,15:46:44.841
95,2024-11-01,15:46:46.100
96,2024-11-01,15:46:59.395
97,2024-11-01,15:46:59.694
98,2024-11-01,15:47:05.777
99,2024-11-01,15:47:06.087
100,2024-11-01,15:47:08.687
101,2024-11-01,15:47:08.970
102,2024-11-01,15:47:20.952
103,2024-11-01,15:47:21.157
104,2024-11-01,15:47:21.348
105,2024-11-01,15:47:21.574
106,2024-11-01,15:47:21.797
107,2024-11-01,15:47:21.996
108,2024-11-01,15:47:32.949
109,2024-11-01,15:47:35.298
110,2024-11-01,15:47:35.514
111,2024-11-01,15:47:40.946
112,2024-11-01,15:47:50.449
113,2024-11-01,15:48:01.201
114,2024-11-01,15:48:01.476
115,2024-11-01,15:48:01.718
116,2024-11-01,15:48:25.461
117,2024-11-01,15:48:30.324
118,2024-11-01,15:48:40.235
119,2024-11-01,15:48:43.687
120,2024-11-01,15:48:50.550
121,2024-11-01,15:49:09.359
122,2024-11-01,15:49:09.585
123,2024-11-01,15:49:38.249
124,2024-11-01,15:49:38.644
125,2024-11-01,15:49:39.106
126,2024-11-01,15:49:39.520
127,2024-11-01,15:49:50.097
128,2024-11-01,15:49:50.967
129,2024-11-01,15:50:27.773
130,2024-11-01,15:50:34.003
131,2024-11-01,15:50:40.653
132,2024-11-01,15:50:40.917
133,2024-11-01,15:50:41.511
134,2024-11-01,15:50:41.778
135,2024-11-01,15:50:42.408
136,2024-11-01,15:50:42.717
137,2024-11-01,15:50:43.574
138,2024-11-01,15:50:50.754
139,2024-11-01,15:50:50.953
140,2024-11-01,15:50:51.187
141,2024-11-01,15:50:51.504
142,2024-11-01,15:50:56.641
143,2024-11-01,15:51:02.721
144,2024-11-01,15:51:02.968
145,2024-11-01,15:51:03.343
146,2024-11-01,15:51:03.621
147,2024-11-01,15:51:06.719
148,2024-11-01,15:51:07.353
149,2024-11-01,15:51:07.804
150,2024-11-01,15:51:24.519
151,2024-11-01,15:51:24.828
152,2024-11-01,15:51:25.323
153,2024-11-01,15:51:25.599
154,2024-11-01,15:51:28.024
155,2024-11-01,15:51:38.625
156,2024-11-01,15:51:38.940
157,2024-11-01,15:51:48.480
158,2024-11-01,15:51:48.775
159,2024-11-01,15:51:49.408
160,2024-11-01,15:51:50.388
161,2024-11-01,15:51:56.524
162,2024-11-01,15:52:01.372
163,2024-11-01,15:52:01.681
164,2024-11-01,15:52:09.039
165,2024-11-01,15:52:10.484
166,2024-11-01,15:52:10.717
167,2024-11-01,15:52:10.967
168,2024-11-01,15:52:20.782
169,2024-11-01,15:52:25.994
170,2024-11-01,15:52:33.456
171,2024-11-01,15:52:33.816
172,2024-11-01,15:52:34.158
173,2024-11-01,15:52:40.387
174,2024-11-01,15:52:48.493
175,2024-11-01,15:52:48.729
176,2024-11-01,15:52:48.945
177,2024-11-01,15:52:49.662
178,2024-11-01,15:52:50.643
179,2024-11-01,15:53:12.286
180,2024-11-01,15:53:32.837
181,2024-11-01,15:53:33.037
182,2024-11-01,15:53:33.187
183,2024-11-01,15:53:38.112
184,2024-11-01,15:53:55.305
185,2024-11-01,15:53:55.600
