count,date,time,id1 54 
1,2024-11-08,10:30:57.481
2,2024-11-08,10:30:57.648
3,2024-11-08,10:31:22.495
4,2024-11-08,10:32:56.288
5,2024-11-08,10:33:10.233
6,2024-11-08,10:34:19.419
7,2024-11-08,10:34:51.692
8,2024-11-08,10:34:51.924
9,2024-11-08,10:36:07.654
10,2024-11-08,10:37:33.846
11,2024-11-08,10:39:10.269
12,2024-11-08,10:44:08.141
13,2024-11-08,10:44:58.709
14,2024-11-08,10:45:53.210
15,2024-11-08,10:46:21.040
16,2024-11-08,10:47:38.559
17,2024-11-08,10:48:27.414
18,2024-11-08,10:51:45.248
19,2024-11-08,10:52:22.785
20,2024-11-08,10:52:42.802
21,2024-11-08,10:54:21.960
22,2024-11-08,10:54:26.831
23,2024-11-08,10:56:42.624
24,2024-11-08,10:57:38.626
25,2024-11-08,10:57:52.399
26,2024-11-08,10:58:00.039
27,2024-11-08,10:58:57.878
28,2024-11-08,10:59:28.706
29,2024-11-08,11:01:45.031
30,2024-11-08,11:01:56.736
31,2024-11-08,11:02:25.946
32,2024-11-08,11:02:31.601
33,2024-11-08,11:02:36.704
34,2024-11-08,11:03:04.230
35,2024-11-08,11:04:23.412
36,2024-11-08,11:04:32.978
37,2024-11-08,11:04:48.428
38,2024-11-08,11:04:48.661
39,2024-11-08,11:04:53.614
40,2024-11-08,11:05:47.787
41,2024-11-08,11:05:59.958
42,2024-11-08,11:06:39.606
43,2024-11-08,11:06:54.001
44,2024-11-08,11:06:58.286
45,2024-11-08,11:07:34.284
46,2024-11-08,11:07:37.900
47,2024-11-08,11:07:45.723
48,2024-11-08,11:07:55.866
49,2024-11-08,11:08:06.507
50,2024-11-08,11:08:18.478
51,2024-11-08,11:08:40.474
52,2024-11-08,11:08:47.496
53,2024-11-08,11:08:56.247
54,2024-11-08,11:09:19.150
